Date, INR_per_USD ,CAD_Ind_Q,GDP_Ind_Q,GDP_Ind_per_Q_2004_2005,Inflation_Ind_M,MIBOR,LIBOR,Forieg_equit_inv_Ind_D,Forieg_Debt_inv__Ind_D,FDI_Ind_14169_M,RBI_Repo_Rate_Date,Trade_Deficit_Ind_M,Fiscal_Deficit_Ind_Y,NIFTY_PE_Ind_D,Brent_D,USDCNY_D,EURUSD_D,USDJPY_D,US_GDP_perc_Q,US_NFP_M,US_Unemp_Q,Strength_USD_D,Tourism_IND_USD_mn_Yr,Tourism_USA_USD_mn_Yr,Inflation_USA_percen_m,FEDFUNDS_USA_m,US_Net_Inter_Invest_Position_USD_mn_q,FDI_US_USD_mn_q,Discount_rate_USA_perc_m,Trade_Deficit_USA_USD_mn_m,Fiscal_Deficit_USA_per_Y
15-05-2017,64.0612,-1.27,5.7,NA,2.18,6.28,1.17944,60,384.23,3752,NA,-13841.7,3.5,22.0591,51.82,6.8935,1.0975,113.79,3.1,155,4.33,98.911, NA , NA ,1.874878,0.91,-8004133,4539116,NA,-47793,NA
16-05-2017,64.0775,-1.27,5.7,NA,2.18,6.32,1.18117,162.96,155.09,3752,NA,-13841.7,3.5,22.2152,51.65,6.8867,1.1083,113.12,3.1,155,4.33,98.105, NA , NA ,1.874878,0.91,-8004133,4539116,NA,-47793,NA
17-05-2017,64.1563,-1.27,5.7,NA,2.18,6.37,1.17839,181.65,320.49,3752,NA,-13841.7,3.5,22.2468,52.21,6.8784,1.1159,110.83,3.1,155,4.33,97.575, NA , NA ,1.874878,0.91,-8004133,4539116,NA,-47793,NA
18-05-2017,64.845,-1.27,5.7,NA,2.18,6.32,1.17172,55.91,86.92,3752,NA,-13841.7,3.5,22.0219,52.51,6.8892,1.1103,111.49,3.1,155,4.33,97.879, NA , NA ,1.874878,0.91,-8004133,4539116,NA,-47793,NA
19-05-2017,64.6375,-1.27,5.7,NA,2.18,6.22,1.18644,488.17,104.46,3752,NA,-13841.7,3.5,22.0182,53.61,6.885,1.1206,111.26,3.1,155,4.33,97.142, NA , NA ,1.874878,0.91,-8004133,4539116,NA,-47793,NA
20-05-2017,NA,-1.27,5.7,NA,2.18,NA,NA,NA,NA,3752,NA,-13841.7,3.5,NA,NA,NA,NA,NA,3.1,155,4.33,NA, NA , NA ,1.874878,0.91,-8004133,4539116,NA,-47793,NA
21-05-2017,NA,-1.27,5.7,NA,2.18,NA,NA,NA,NA,3752,NA,-13841.7,3.5,NA,NA,NA,NA,NA,3.1,155,4.33,NA, NA , NA ,1.874878,0.91,-8004133,4539116,NA,-47793,NA
22-05-2017,64.5488,-1.27,5.7,NA,2.18,6.15,1.192,138.61,107.34,3752,NA,-13841.7,3.5,22.0424,53.87,6.8864,1.1237,111.3,3.1,155,4.33,96.984, NA , NA ,1.874878,0.91,-8004133,4539116,NA,-47793,NA
23-05-2017,64.89,-1.27,5.7,NA,2.18,6.07,1.18867,-56.52,254.64,3752,NA,-13841.7,3.5,21.9207,54.15,6.8852,1.1183,111.78,3.1,155,4.33,97.351, NA , NA ,1.874878,0.91,-8004133,4539116,NA,-47793,NA
24-05-2017,64.74,-1.27,5.7,NA,2.18,6.08,1.19761,55.31,2.05,3752,NA,-13841.7,3.5,21.861,53.96,6.8901,1.1219,111.49,3.1,155,4.33,97.238, NA , NA ,1.874878,0.91,-8004133,4539116,NA,-47793,NA
25-05-2017,64.6225,-1.27,5.7,NA,2.18,6.08,1.20039,122.34,-32.04,3752,NA,-13841.7,3.5,22.2094,51.46,6.8685,1.121,111.84,3.1,155,4.33,97.248, NA , NA ,1.874878,0.91,-8004133,4539116,NA,-47793,NA
26-05-2017,64.445,-1.27,5.7,NA,2.18,6.09,1.20178,-48.94,298.42,3752,NA,-13841.7,3.5,22.4165,52.15,6.8555,1.1183,111.33,3.1,155,4.33,97.442, NA , NA ,1.874878,0.91,-8004133,4539116,NA,-47793,NA
27-05-2017,NA,-1.27,5.7,NA,2.18,NA,NA,NA,NA,3752,NA,-13841.7,3.5,NA,NA,NA,NA,NA,3.1,155,4.33,NA, NA , NA ,1.874878,0.91,-8004133,4539116,NA,-47793,NA
28-05-2017,NA,-1.27,5.7,NA,2.18,NA,NA,NA,NA,3752,NA,-13841.7,3.5,NA,NA,NA,NA,NA,3.1,155,4.33,NA, NA , NA ,1.874878,0.91,-8004133,4539116,NA,-47793,NA
29-05-2017,64.495,-1.27,5.7,NA,2.18,6,NA,-125.1,45.29,3752,NA,-13841.7,3.5,22.5654,52.29,NA,1.1164,111.27,3.1,155,4.33,97.442, NA , NA ,1.874878,0.91,-8004133,4539116,NA,-47793,NA
30-05-2017,64.665,-1.27,5.7,NA,2.18,6.02,1.20178,-26.58,180.34,3752,NA,-13841.7,3.5,22.6115,51.84,NA,1.1186,110.85,3.1,155,4.33,97.28, NA , NA ,1.874878,0.91,-8004133,4539116,NA,-47793,NA
31-05-2017,64.5112,-1.27,5.7,NA,2.18,6,1.21,175.35,117.84,3752,NA,-13841.7,3.5,22.6038,50.31,6.818,1.1244,110.78,3.1,155,4.33,96.922, NA , NA ,1.874878,0.91,-8004133,4539116,NA,-47793,NA
01-06-2017,64.4775,-1.27,5.7,NA,1.46,6.07,1.21806,-69.93,179.81,1588,NA,-12959.9,3.5,22.5917,50.63,6.8083,1.1213,111.37,3.1,239,4.33,97.198, NA , NA ,1.633488,1.04,-8004133,4539116,NA,-45596,NA
02-06-2017,64.4413,-1.27,5.7,NA,1.46,6.07,1.2225,17.6,403.74,1588,NA,-12959.9,3.5,22.6795,49.95,6.81,1.1279,110.4,3.1,239,4.33,96.715, NA , NA ,1.633488,1.04,-8004133,4539116,NA,-45596,NA
03-06-2017,NA,-1.27,5.7,NA,1.46,NA,NA,NA,NA,1588,NA,-12959.9,3.5,NA,NA,NA,NA,NA,3.1,239,4.33,NA, NA , NA ,1.633488,1.04,-8004133,4539116,NA,-45596,NA
04-06-2017,NA,-1.27,5.7,NA,1.46,NA,NA,NA,NA,1588,NA,-12959.9,3.5,NA,NA,NA,NA,NA,3.1,239,4.33,NA, NA , NA ,1.633488,1.04,-8004133,4539116,NA,-45596,NA
05-06-2017,64.365,-1.27,5.7,NA,1.46,6.05,1.21956,-17.36,56.7,1588,NA,-12959.9,3.5,22.7303,49.47,6.804,1.1254,110.45,3.1,239,4.33,96.799, NA , NA ,1.633488,1.04,-8004133,4539116,NA,-45596,NA
06-06-2017,64.4275,-1.27,5.7,NA,1.46,6.06,1.219,-486.95,122.41,1588,NA,-12959.9,3.5,22.6411,50.12,6.7952,1.1277,109.41,3.1,239,4.33,96.636, NA , NA ,1.633488,1.04,-8004133,4539116,NA,-45596,NA
07-06-2017,64.3338,-1.27,5.7,NA,1.46,6.01,1.221,13.86,422.63,1588,6.25,-12959.9,3.5,22.704,48.06,6.7958,1.1257,109.82,3.1,239,4.33,96.748, NA , NA ,1.633488,1.04,-8004133,4539116,NA,-45596,NA
08-06-2017,64.2125,-1.27,5.7,NA,1.46,6.04,1.22811,322.06,518.47,1588,NA,-12959.9,3.5,22.6649,47.86,6.8003,1.1214,110.02,3.1,239,4.33,96.918, NA , NA ,1.633488,1.04,-8004133,4539116,NA,-45596,NA
09-06-2017,64.2538,-1.27,5.7,NA,1.46,6.1,1.23644,-10.75,546.08,1588,NA,-12959.9,3.5,22.7142,48.15,6.798,1.1195,110.32,3.1,239,4.33,97.274, NA , NA ,1.633488,1.04,-8004133,4539116,NA,-45596,NA
10-06-2017,NA,-1.27,5.7,NA,1.46,NA,NA,NA,NA,1588,NA,-12959.9,3.5,NA,NA,NA,NA,NA,3.1,239,4.33,NA, NA , NA ,1.633488,1.04,-8004133,4539116,NA,-45596,NA
11-06-2017,NA,-1.27,5.7,NA,1.46,NA,NA,NA,NA,1588,NA,-12959.9,3.5,NA,NA,NA,NA,NA,3.1,239,4.33,NA, NA , NA ,1.633488,1.04,-8004133,4539116,NA,-45596,NA
12-06-2017,64.4438,-1.27,5.7,NA,1.46,6.07,1.24167,-0.72,18.16,1588,NA,-12959.9,3.5,22.5924,48.29,6.7982,1.1203,109.95,3.1,239,4.33,97.138, NA , NA ,1.633488,1.04,-8004133,4539116,NA,-45596,NA
13-06-2017,64.34,-1.27,5.7,NA,1.46,6.05,1.24556,761.79,343.25,1588,NA,-12959.9,3.5,22.5701,48.72,6.7991,1.1211,110.07,3.1,239,4.33,96.975, NA , NA ,1.633488,1.04,-8004133,4539116,NA,-45596,NA
14-06-2017,64.295,-1.27,5.7,NA,1.46,6.08,1.25033,13.39,118.78,1588,NA,-12959.9,3.5,22.5965,47,6.7917,1.1218,109.58,3.1,239,4.33,96.939, NA , NA ,1.633488,1.04,-8004133,4539116,NA,-45596,NA
15-06-2017,64.535,-1.27,5.7,NA,1.46,6.1,1.26744,-94.93,75.52,1588,NA,-12959.9,3.5,22.5023,46.92,6.8078,1.1145,110.93,3.1,239,4.33,97.433, NA , NA ,1.633488,1.04,-8004133,4539116,NA,-45596,NA
16-06-2017,64.4288,-1.27,5.7,NA,1.46,6.16,1.27356,-107.47,160.01,1588,NA,-12959.9,3.5,22.5258,47.37,6.8105,1.1198,110.88,3.1,239,4.33,97.164, NA , NA ,1.633488,1.04,-8004133,4539116,NA,-45596,NA
17-06-2017,NA,-1.27,5.7,NA,1.46,NA,NA,NA,NA,1588,NA,-12959.9,3.5,NA,NA,NA,NA,NA,3.1,239,4.33,NA, NA , NA ,1.633488,1.04,-8004133,4539116,NA,-45596,NA
18-06-2017,NA,-1.27,5.7,NA,1.46,NA,NA,NA,NA,1588,NA,-12959.9,3.5,NA,NA,NA,NA,NA,3.1,239,4.33,NA, NA , NA ,1.633488,1.04,-8004133,4539116,NA,-45596,NA
19-06-2017,64.4275,-1.27,5.7,NA,1.46,6.17,1.28022,-26.65,166.84,1588,NA,-12959.9,3.5,22.6891,46.91,6.8195,1.1149,111.53,3.1,239,4.33,97.548, NA , NA ,1.633488,1.04,-8004133,4539116,NA,-45596,NA
20-06-2017,64.5025,-1.27,5.7,NA,1.46,6.14,1.28722,-45.71,84.81,1588,NA,-12959.9,3.5,22.6795,46.02,6.8292,1.1134,111.45,3.1,239,4.33,97.76, NA , NA ,1.633488,1.04,-8004133,4539116,NA,-45596,NA
21-06-2017,64.5225,-1.27,5.7,NA,1.46,6.12,1.28944,-13.71,127.88,1588,NA,-12959.9,3.5,22.6328,44.82,6.8295,1.1168,111.38,3.1,239,4.33,97.559, NA , NA ,1.633488,1.04,-8004133,4539116,NA,-45596,NA
22-06-2017,64.595,-1.27,5.7,NA,1.46,6.11,1.29556,78.88,32.07,1588,NA,-12959.9,3.5,22.6243,45.22,6.8348,1.1152,111.33,3.1,239,4.33,97.593, NA , NA ,1.633488,1.04,-8004133,4539116,NA,-45596,NA
23-06-2017,64.5175,-1.27,5.7,NA,1.46,6.09,1.29328,75.64,36.66,1588,NA,-12959.9,3.5,22.4919,45.54,6.8366,1.1194,111.28,3.1,239,4.33,97.264, NA , NA ,1.633488,1.04,-8004133,4539116,NA,-45596,NA
24-06-2017,NA,-1.27,5.7,NA,1.46,NA,NA,NA,NA,1588,NA,-12959.9,3.5,NA,NA,NA,NA,NA,3.1,239,4.33,NA, NA , NA ,1.633488,1.04,-8004133,4539116,NA,-45596,NA
25-06-2017,NA,-1.27,5.7,NA,1.46,NA,NA,NA,NA,1588,NA,-12959.9,3.5,NA,NA,NA,NA,NA,3.1,239,4.33,NA, NA , NA ,1.633488,1.04,-8004133,4539116,NA,-45596,NA
26-06-2017,NA,-1.27,5.7,NA,1.46,NA,1.29483,NA,NA,1588,NA,-12959.9,3.5,NA,45.83,6.8411,1.1182,111.86,3.1,239,4.33,97.426, NA , NA ,1.633488,1.04,-8004133,4539116,NA,-45596,NA
27-06-2017,64.5338,-1.27,5.7,NA,1.46,6.16,1.29506,146.1,115.67,1588,NA,-12959.9,3.5,22.4423,46.65,6.8126,1.1339,112.35,3.1,239,4.33,96.394, NA , NA ,1.633488,1.04,-8004133,4539116,NA,-45596,NA
28-06-2017,64.5513,-1.27,5.7,NA,1.46,6.1,1.29639,-56.27,229.68,1588,NA,-12959.9,3.5,22.3947,47.31,6.7998,1.1378,112.3,3.1,239,4.33,96.01, NA , NA ,1.633488,1.04,-8004133,4539116,NA,-45596,NA
29-06-2017,64.6288,-1.27,5.7,NA,1.46,6.1,1.29861,-113.58,110.47,1588,NA,-12959.9,3.5,22.4251,47.42,6.787,1.1441,112.18,3.1,239,4.33,95.628, NA , NA ,1.633488,1.04,-8004133,4539116,NA,-45596,NA
30-06-2017,64.5788,-1.27,5.7,NA,1.46,6.1,1.29917,224.7,107.82,1588,NA,-12959.9,3.5,22.2505,47.92,6.7809,1.1426,112.39,3.1,239,4.33,95.628, NA , NA ,1.633488,1.04,-8004133,4539116,NA,-45596,NA
01-07-2017,NA,-1.39,6.5,NA,2.36,NA,NA,NA,NA,3969,NA,-11449.81,3.5,NA,NA,NA,NA,NA,3.2,190,4.3,NA, NA , NA ,1.727978,1.15,-7739680,4618119,NA,-45385,NA
02-07-2017,NA,-1.39,6.5,NA,2.36,NA,NA,NA,NA,3969,NA,-11449.81,3.5,NA,NA,NA,NA,NA,3.2,190,4.3,NA, NA , NA ,1.727978,1.15,-7739680,4618119,NA,-45385,NA
03-07-2017,64.875,-1.39,6.5,NA,2.36,6.13,1.30072,-138.39,-228.38,3969,NA,-11449.81,3.5,22.4704,49.68,6.8003,1.1364,113.38,3.2,190,4.3,96.218, NA , NA ,1.727978,1.15,-7739680,4618119,NA,-45385,NA
04-07-2017,64.74,-1.39,6.5,NA,2.36,6.1,1.30211,-178.74,-132.26,3969,NA,-11449.81,3.5,22.4664,49.61,6.8007,1.1346,113.28,3.2,190,4.3,96.218, NA , NA ,1.727978,1.15,-7739680,4618119,NA,-45385,NA
05-07-2017,64.78,-1.39,6.5,NA,2.36,6.01,1.303,19.3,-101.66,3969,NA,-11449.81,3.5,22.5232,47.79,6.8019,1.1352,113.26,3.2,190,4.3,96.29, NA , NA ,1.727978,1.15,-7739680,4618119,NA,-45385,NA
06-07-2017,64.7762,-1.39,6.5,NA,2.36,6.02,1.30411,93.58,245.98,3969,NA,-11449.81,3.5,22.6096,48.11,6.8015,1.1423,113.22,3.2,190,4.3,95.802, NA , NA ,1.727978,1.15,-7739680,4618119,NA,-45385,NA
07-07-2017,64.595,-1.39,6.5,NA,2.36,6.03,1.30522,-64.86,73.06,3969,NA,-11449.81,3.5,22.5891,46.71,6.8057,1.1401,113.92,3.2,190,4.3,96.008, NA , NA ,1.727978,1.15,-7739680,4618119,NA,-45385,NA
08-07-2017,NA,-1.39,6.5,NA,2.36,NA,NA,NA,NA,3969,NA,-11449.81,3.5,NA,NA,NA,NA,NA,3.2,190,4.3,NA, NA , NA ,1.727978,1.15,-7739680,4618119,NA,-45385,NA
09-07-2017,NA,-1.39,6.5,NA,2.36,NA,NA,NA,NA,3969,NA,-11449.81,3.5,NA,NA,NA,NA,NA,3.2,190,4.3,NA, NA , NA ,1.727978,1.15,-7739680,4618119,NA,-45385,NA
10-07-2017,64.5375,-1.39,6.5,NA,2.36,6.06,1.30411,25.09,170.96,3969,NA,-11449.81,3.5,22.8351,46.88,6.8036,1.1399,114.04,3.2,190,4.3,96.022, NA , NA ,1.727978,1.15,-7739680,4618119,NA,-45385,NA
11-07-2017,64.5925,-1.39,6.5,NA,2.36,6.07,1.3035,24.9,1217.47,3969,NA,-11449.81,3.5,22.8701,47.52,6.8025,1.1467,113.94,3.2,190,4.3,95.669, NA , NA ,1.727978,1.15,-7739680,4618119,NA,-45385,NA
12-07-2017,64.54,-1.39,6.5,NA,2.36,6.06,1.30389,84.81,302.36,3969,NA,-11449.81,3.5,22.9404,47.74,6.7878,1.1412,113.17,3.2,190,4.3,95.761, NA , NA ,1.727978,1.15,-7739680,4618119,NA,-45385,NA
13-07-2017,64.4438,-1.39,6.5,NA,2.36,6.12,1.30361,-12.92,-42.18,3969,NA,-11449.81,3.5,23.1171,48.42,6.7835,1.1398,113.28,3.2,190,4.3,95.728, NA , NA ,1.727978,1.15,-7739680,4618119,NA,-45385,NA
14-07-2017,64.445,-1.39,6.5,NA,2.36,6.14,1.30361,83.09,121.16,3969,NA,-11449.81,3.5,23.1045,48.91,6.7752,1.147,112.53,3.2,190,4.3,95.153, NA , NA ,1.727978,1.15,-7739680,4618119,NA,-45385,NA
15-07-2017,NA,-1.39,6.5,NA,2.36,NA,NA,NA,NA,3969,NA,-11449.81,3.5,NA,NA,NA,NA,NA,3.2,190,4.3,NA, NA , NA ,1.727978,1.15,-7739680,4618119,NA,-45385,NA
16-07-2017,NA,-1.39,6.5,NA,2.36,NA,NA,NA,NA,3969,NA,-11449.81,3.5,NA,NA,NA,NA,NA,3.2,190,4.3,NA, NA , NA ,1.727978,1.15,-7739680,4618119,NA,-45385,NA
17-07-2017,64.3525,-1.39,6.5,NA,2.36,6.18,1.30611,58.38,96.76,3969,NA,-11449.81,3.5,23.1737,48.42,6.77,1.1478,112.63,3.2,190,4.3,95.128, NA , NA ,1.727978,1.15,-7739680,4618119,NA,-45385,NA
18-07-2017,64.3338,-1.39,6.5,NA,2.36,6.1,1.30694,58.43,135.43,3969,NA,-11449.81,3.5,22.9662,48.84,6.7466,1.1554,112.07,3.2,190,4.3,94.604, NA , NA ,1.727978,1.15,-7739680,4618119,NA,-45385,NA
19-07-2017,64.2825,-1.39,6.5,NA,2.36,6.1,1.30722,158.09,129.9,3969,NA,-11449.81,3.5,23.1355,49.7,6.7519,1.1515,111.97,3.2,190,4.3,94.779, NA , NA ,1.727978,1.15,-7739680,4618119,NA,-45385,NA
20-07-2017,64.43,-1.39,6.5,NA,2.36,6.09,1.3125,27.18,-177.6,3969,NA,-11449.81,3.5,23.0741,49.3,6.7597,1.1631,111.91,3.2,190,4.3,94.306, NA , NA ,1.727978,1.15,-7739680,4618119,NA,-45385,NA
21-07-2017,64.3187,-1.39,6.5,NA,2.36,6.08,1.31444,-15.85,185.15,3969,NA,-11449.81,3.5,23.1721,48.06,6.7667,1.1663,111.13,3.2,190,4.3,93.858, NA , NA ,1.727978,1.15,-7739680,4618119,NA,-45385,NA
22-07-2017,NA,-1.39,6.5,NA,2.36,NA,NA,NA,NA,3969,NA,-11449.81,3.5,NA,NA,NA,NA,NA,3.2,190,4.3,NA, NA , NA ,1.727978,1.15,-7739680,4618119,NA,-45385,NA
23-07-2017,NA,-1.39,6.5,NA,2.36,NA,NA,NA,NA,3969,NA,-11449.81,3.5,NA,NA,NA,NA,NA,3.2,190,4.3,NA, NA , NA ,1.727978,1.15,-7739680,4618119,NA,-45385,NA
24-07-2017,64.34,-1.39,6.5,NA,2.36,6.04,1.31389,-41.94,252.51,3969,NA,-11449.81,3.5,23.2916,48.6,6.7512,1.1642,111.1,3.2,190,4.3,93.977, NA , NA ,1.727978,1.15,-7739680,4618119,NA,-45385,NA
25-07-2017,64.3813,-1.39,6.5,NA,2.36,6.05,1.31667,49.9,-48.7,3969,NA,-11449.81,3.5,23.2873,50.2,6.751,1.1647,111.89,3.2,190,4.3,94.054, NA , NA ,1.727978,1.15,-7739680,4618119,NA,-45385,NA
26-07-2017,64.3687,-1.39,6.5,NA,2.36,5.97,1.31389,-29.89,337.63,3969,NA,-11449.81,3.5,23.4184,50.97,6.754,1.1734,111.18,3.2,190,4.3,93.672, NA , NA ,1.727978,1.15,-7739680,4618119,NA,-45385,NA
27-07-2017,64.11,-1.39,6.5,NA,2.36,6,1.31111,380.4,120.75,3969,NA,-11449.81,3.5,23.4182,51.49,6.743,1.1677,111.26,3.2,190,4.3,93.864, NA , NA ,1.727978,1.15,-7739680,4618119,NA,-45385,NA
28-07-2017,64.1525,-1.39,6.5,NA,2.36,5.97,1.31056,-1.78,162.41,3969,NA,-11449.81,3.5,23.404,52.52,6.7369,1.1751,110.68,3.2,190,4.3,93.259, NA , NA ,1.727978,1.15,-7739680,4618119,NA,-45385,NA
29-07-2017,NA,-1.39,6.5,NA,2.36,NA,NA,NA,NA,3969,NA,-11449.81,3.5,NA,NA,NA,NA,NA,3.2,190,4.3,NA, NA , NA ,1.727978,1.15,-7739680,4618119,NA,-45385,NA
30-07-2017,NA,-1.39,6.5,NA,2.36,NA,NA,NA,NA,3969,NA,-11449.81,3.5,NA,NA,NA,NA,NA,3.2,190,4.3,NA, NA , NA ,1.727978,1.15,-7739680,4618119,NA,-45385,NA
31-07-2017,64.1875,-1.39,6.5,NA,2.36,5.97,1.31056,-190.06,72.74,3969,NA,-11449.81,3.5,23.5503,52.65,6.7266,1.1842,110.26,3.2,190,4.3,92.863, NA , NA ,1.727978,1.15,-7739680,4618119,NA,-45385,NA
01-08-2017,64.08,-1.39,6.5,NA,3.28,6.05,1.31056,-143.57,194.2,8569,NA,-11644,3.5,23.6381,51.78,6.7179,1.1802,110.36,3.2,221,4.3,93.043, NA , NA ,1.938974,1.16,-7739680,4618119,NA,-44582,NA
02-08-2017,63.7025,-1.39,6.5,NA,3.28,6.04,1.31278,88.64,162.02,8569,6,-11644,3.5,23.5606,52.36,6.7217,1.1856,110.72,3.2,221,4.3,92.836, NA , NA ,1.938974,1.16,-7739680,4618119,NA,-44582,NA
03-08-2017,63.6937,-1.39,6.5,NA,3.28,6.02,1.31167,8.72,382.37,8569,NA,-11644,3.5,23.4021,52.01,6.7172,1.187,110.05,3.2,221,4.3,92.839, NA , NA ,1.938974,1.16,-7739680,4618119,NA,-44582,NA
04-08-2017,63.5825,-1.39,6.5,NA,3.28,5.99,1.31194,-136.35,237.85,8569,NA,-11644,3.5,23.5253,52.42,6.7289,1.1773,110.69,3.2,221,4.3,93.542, NA , NA ,1.938974,1.16,-7739680,4618119,NA,-44582,NA
05-08-2017,NA,-1.39,6.5,NA,3.28,NA,NA,NA,NA,8569,NA,-11644,3.5,NA,NA,NA,NA,NA,3.2,221,4.3,NA, NA , NA ,1.938974,1.16,-7739680,4618119,NA,-44582,NA
06-08-2017,NA,-1.39,6.5,NA,3.28,NA,NA,NA,NA,8569,NA,-11644,3.5,NA,NA,NA,NA,NA,3.2,221,4.3,NA, NA , NA ,1.938974,1.16,-7739680,4618119,NA,-44582,NA
07-08-2017,63.81,-1.39,6.5,NA,3.28,5.95,1.31139,-26.09,195.27,8569,NA,-11644,3.5,23.5043,52.37,6.7215,1.1795,110.75,3.2,221,4.3,93.432, NA , NA ,1.938974,1.16,-7739680,4618119,NA,-44582,NA
08-08-2017,63.6325,-1.39,6.5,NA,3.28,5.95,1.30944,297.78,146.05,8569,NA,-11644,3.5,23.32,52.14,6.7064,1.1752,110.32,3.2,221,4.3,93.647, NA , NA ,1.938974,1.16,-7739680,4618119,NA,-44582,NA
09-08-2017,63.8363,-1.39,6.5,NA,3.28,5.91,1.30917,-67.25,209.19,8569,NA,-11644,3.5,23.1553,52.7,6.6743,1.1759,110.07,3.2,221,4.3,93.548, NA , NA ,1.938974,1.16,-7739680,4618119,NA,-44582,NA
10-08-2017,64.08,-1.39,6.5,NA,3.28,5.93,1.30911,-153.84,33.39,8569,NA,-11644,3.5,22.9501,51.9,6.647,1.1772,109.2,3.2,221,4.3,93.401, NA , NA ,1.938974,1.16,-7739680,4618119,NA,-44582,NA
11-08-2017,64.1375,-1.39,6.5,NA,3.28,5.91,1.315,-285.09,-107.36,8569,NA,-11644,3.5,22.6943,52.1,6.6636,1.1821,109.19,3.2,221,4.3,93.069, NA , NA ,1.938974,1.16,-7739680,4618119,NA,-44582,NA
12-08-2017,NA,-1.39,6.5,NA,3.28,NA,NA,NA,NA,8569,NA,-11644,3.5,NA,NA,NA,NA,NA,3.2,221,4.3,NA, NA , NA ,1.938974,1.16,-7739680,4618119,NA,-44582,NA
13-08-2017,NA,-1.39,6.5,NA,3.28,NA,NA,NA,NA,8569,NA,-11644,3.5,NA,NA,NA,NA,NA,3.2,221,4.3,NA, NA , NA ,1.938974,1.16,-7739680,4618119,NA,-44582,NA
14-08-2017,64.1212,-1.39,6.5,NA,3.28,5.85,1.31417,-238,-30.83,8569,NA,-11644,3.5,22.8891,50.73,6.6712,1.178,109.63,3.2,221,4.3,93.411, NA , NA ,1.938974,1.16,-7739680,4618119,NA,-44582,NA
15-08-2017,NA,-1.39,6.5,NA,3.28,NA,1.31417,NA,NA,8569,NA,-11644,3.5,NA,50.8,6.6855,1.1735,110.67,3.2,221,4.3,93.853, NA , NA ,1.938974,1.16,-7739680,4618119,NA,-44582,NA
16-08-2017,64.1525,-1.39,6.5,NA,3.28,5.83,1.31667,-300.02,-26.37,8569,NA,-11644,3.5,23.1301,50.27,6.6916,1.1767,110.19,3.2,221,4.3,93.541, NA , NA ,1.938974,1.16,-7739680,4618119,NA,-44582,NA
17-08-2017,NA,-1.39,6.5,NA,3.28,NA,1.31639,NA,NA,8569,NA,-11644,3.5,23.1461,51.03,6.6755,1.1723,109.57,3.2,221,4.3,93.622, NA , NA ,1.938974,1.16,-7739680,4618119,NA,-44582,NA
18-08-2017,64.1463,-1.39,6.5,NA,3.28,5.85,1.31472,-288.5,182.14,8569,NA,-11644,3.5,22.9902,52.72,6.6702,1.1761,109.18,3.2,221,4.3,93.434, NA , NA ,1.938974,1.16,-7739680,4618119,NA,-44582,NA
19-08-2017,NA,-1.39,6.5,NA,3.28,NA,NA,NA,NA,8569,NA,-11644,3.5,NA,NA,NA,NA,NA,3.2,221,4.3,NA, NA , NA ,1.938974,1.16,-7739680,4618119,NA,-44582,NA
20-08-2017,NA,-1.39,6.5,NA,3.28,NA,NA,NA,NA,8569,NA,-11644,3.5,NA,NA,NA,NA,NA,3.2,221,4.3,NA, NA , NA ,1.938974,1.16,-7739680,4618119,NA,-44582,NA
21-08-2017,64.1387,-1.39,6.5,NA,3.28,5.9,1.31444,-279.46,201.45,8569,NA,-11644,3.5,22.7961,51.66,6.6664,1.1815,108.98,3.2,221,4.3,93.095, NA , NA ,1.938974,1.16,-7739680,4618119,NA,-44582,NA
22-08-2017,64.1025,-1.39,6.5,NA,3.28,5.88,1.31722,-113.5,176.05,8569,NA,-11644,3.5,22.8222,51.87,6.6624,1.1762,109.57,3.2,221,4.3,93.545, NA , NA ,1.938974,1.16,-7739680,4618119,NA,-44582,NA
23-08-2017,64.115,-1.39,6.5,NA,3.28,5.91,1.31722,-142.7,29.55,8569,NA,-11644,3.5,23.0254,52.57,6.659,1.1807,109.04,3.2,221,4.3,93.147, NA , NA ,1.938974,1.16,-7739680,4618119,NA,-44582,NA
24-08-2017,64.0338,-1.39,6.5,NA,3.28,5.89,1.31722,-86.94,86.78,8569,NA,-11644,3.5,23.0361,52.04,6.662,1.1799,109.56,3.2,221,4.3,93.277, NA , NA ,1.938974,1.16,-7739680,4618119,NA,-44582,NA
25-08-2017,NA,-1.39,6.5,NA,3.28,NA,1.31778,NA,NA,8569,NA,-11644,3.5,NA,52.41,6.6465,1.1924,109.36,3.2,221,4.3,92.74, NA , NA ,1.938974,1.16,-7739680,4618119,NA,-44582,NA
26-08-2017,NA,-1.39,6.5,NA,3.28,NA,NA,NA,NA,8569,NA,-11644,3.5,NA,NA,NA,NA,NA,3.2,221,4.3,NA, NA , NA ,1.938974,1.16,-7739680,4618119,NA,-44582,NA
27-08-2017,NA,-1.39,6.5,NA,3.28,NA,NA,NA,NA,8569,NA,-11644,3.5,NA,NA,NA,NA,NA,3.2,221,4.3,NA, NA , NA ,1.938974,1.16,-7739680,4618119,NA,-44582,NA
28-08-2017,63.915,-1.39,6.5,NA,3.28,5.85,NA,15.09,21.39,8569,NA,-11644,3.5,23.1664,51.89,6.6144,1.1979,109.25,3.2,221,4.3,92.207, NA , NA ,1.938974,1.16,-7739680,4618119,NA,-44582,NA
